title,price,link
"Torpedo Universal Silicone for 14.0"" Inch Laptop Keyboard Protector Skin for 14 inch Laptop Notebook, Anti Dust Waterproof dust Covers for kyeboard Compatible with HP Lenovo Dell ACER ASUS Laptops",99,https://www.amazon.in/Torpedo-Universal-Protector-Waterproof-Compatible/dp/B0DM3GPFQJ/ref=sr_1_286?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-286
"Logitech Brio 100 Full HD Webcam for Meetings and Streaming, Auto-Light Balance, Built-in Mic, Privacy Shutter, USB-A, for Microsoft Teams, Google Meet, Zoom and More- Graphite","2,995",https://www.amazon.in/Logitech-Meetings-Streaming-Auto-Light-Microsoft/dp/B0CHFM2KTR/ref=sr_1_287?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-287
"MOCA Hard Laptop Sleeve for MacBook 13-13.3 - 13.6-14 inch Laptop Sleeve Bag for MacBook Pro/Air M1 M2, Surface Laptop 3/2, Dell Inspiron 13/XPS 13, Shockproof & Water-Resistant","1,016",https://www.amazon.in/MOCA-Hard-Laptop-Sleeve-MacBook/dp/B0BTQSY8WV/ref=sr_1_288?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-288
"Dell Alienware x16 Gaming Laptop, AI Enabled Intel Core Ultra 9 185H Processor/32GB/1TB SSD/NVIDIA RTX 4080 12GB GDDR6/ 16""(40.64cm) QHD+ 240Hz, Win 11 + MSO'21 + McAfee 15 Month, Lunar Silver, 2.72kg","3,89,402",https://www.amazon.in/Dell-Alienware-Enabled-Processor-40-64cm/dp/B0DPM9RD1H/ref=sr_1_289?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-289
"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i7 1355U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port","63,800",https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D13Z7LBF/ref=sr_1_290?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-290
"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, Office 21, Silver, 1.59kg, Iris Xe Graphics, FHD Camera, Backlit KB, fd0316TU/fd0315TU","56,990",https://www.amazon.in/HP-i5-1334U-Anti-glare-15-6-inch-Graphics/dp/B0D4LWYWF9/ref=sr_1_291?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-291
"Apple 2024 MacBook Pro Laptop with M4 Pro chip with 14‑core CPU and 20‑core GPU: Built for Apple Intelligence, (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black","2,39,990",https://www.amazon.in/Apple-MacBook-Laptop-14%E2%80%91core-20%E2%80%91core/dp/B0DLHTDZVL/ref=sr_1_292?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.pYoo0OC_NSVal--YcLZ_zlqNwN5UwKl9zCFbpVF03OAVR-aOdjO9MeX7_81bBkAcrILzilSYZY3yEcj1EFPhI5f1E1s4a7AWiGKALa2OSGbOofXkhZtYZzb8alK0gqtTgxU2x5ulMnXeNpAf9BZXvca2v7M_UCt1_aUvbPy8ZY2K4AaEcQ27YLEQTMaHlYgJaM3hFTJjqYtRbCHUR7rgNIatnz5TmkERxi5tGDpJsmE.tJvEOUtVlW4NSqpz4kqz0rvh3_fZntEawq5IvHlVVIM&dib_tag=se&keywords=laptop&qid=1747139000&sprefix=laptop%2Caps%2C262&sr=8-292
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS Gaming Laptop(NVIDIA RTX 3050-4GB/60W TGP/16GB RAM/512GB SSD/FHD/15.6""/144Hz/RGB KB/48WHr/Windows 11//Graphite Black/2.30 Kg) FA506NCR-HN054W","64,990",https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_5?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.Ko5RDE2M3T20zKZkolIpr8OIL56R5_AWj1DiLscewfgmUmsx-08mX4vEbcyVUMw5kSlT2apjrvF9M_Uwa7F9lT_LItznPaFs7MytgmkefKuHFKFqu09NoVAYeerzm_zyWZxJMMg5nCB3noC-oEvNw59RF1tw5XTjBb2_cPwyYPPT7Y1CgnpsVggr8fxaG-kw8auEmTpk-gkP-9Mr1uB6U7nUELbFWWk5Ls6go-oaeuw.p7FvOSGhaaiQQ36qg2GgWhdzhlqL8zeLLso4uX6f17g&dib_tag=se&keywords=laptop&qid=1747138766&sprefix=laptop%2Caps%2C262&sr=8-5
"JioBook 11 with Lifetime Office/Android 4G Laptop Mediatek 8788 (JioOS) / Octa-core/ 4GB RAM / 64 eMMC Storage/Thin and Light Laptop (11.6 inch, 990 Grams)/ Dual Band WiFi + SIM/Blue","12,990",https://www.amazon.in/JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_25?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.B46mybvsKLDuSoJUUdM2BN4I8wXCYpptI_N621l_bUriB5gsQCG2VJDEx6FvlCOqjTi1zHXZrBWxUYKa_65tq_6uhfkcMsNujJfqzVOItLSaqNjbiaXxndrC-APTSar2gfBi9Z3a_ab5Z5lnfkg-WSojGaj57XGh0Q_y0BpQTmUWRZVQ5Gd3HxqKwq-JskoCL0dtEL42syrAZDp5NhNJHAc27MEd1NOR0O7uadEV18Q.9OzlOHqVWtQ575Bkmz4uv3cP3zofFUk2b5pCxhJpZjg&dib_tag=se&keywords=laptop&qid=1747138773&sprefix=laptop%2Caps%2C262&sr=8-25
"HP Pavilion, Intel Core Ultra 7-155U AI Laptop, 10-12 Tops, (16GB RAM, 512GB SSD), IPS, WUXGA, Anti-Glare, 16""/40.6cm, Win 11, Office 2021, Silver, 1.77Kg, Intel Graphics, 1080p FHD Camera, af0028TU","80,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk2NzExNDAyOTAxMDM5OjE3NDcxMzkwMTE6c3BfYXRmX25leHQ6MzAwNDU2OTMxNDc0MjMyOjowOjo&url=%2FHP-Pavilion-Enhanced-Graphics-af0028TU%2Fdp%2FB0D2685XZW%2Fref%3Dsr_1_289_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747139011%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 14 AI, Intel Core Ultra 7 155H AI Powered Laptop (16GB DDR5, 512GB SSD), Anti-Glare, 14""/35.6cm, FHD Windows 11, MS Office 21, Silver, 1.4kg, Intel Arc Graphics, FHD Camera w/Shutter, gr1023TU","83,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk2NzExNDAyOTAxMDM5OjE3NDcxMzkwMTE6c3BfYXRmX25leHQ6MzAwNDU2OTMxNDc0NzMyOjowOjo&url=%2FHP-14-inch-Graphics-Privacy-gr1023TU%2Fdp%2FB0D8J85F5X%2Fref%3Dsr_1_290_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747139011%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.6 inch Laptops, 7 Angles Adjustable Tabletop, Anti Slip Silicon Rubber Pads, Foldable, Velvet Pouch Inside, Zeb-NS2000 (Dark Grey)",449,https://www.amazon.in/ZEBRONICS-Zeb-NS2000-Supports-Aluminium-Adjustable/dp/B08WKCTFF3/ref=sr_1_291?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-291
"Zebronics Zeb-Pluto 2.0 Multimedia Speaker with Aux Connectivity,USB Powered and Volume Control",299,https://www.amazon.in/Zebronics-Zeb-Pluto-Multimedia-Speaker-Connectivity/dp/B07ZZCBQZD/ref=sr_1_292?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-292
"Portronics Toad 6 Bluetooth Wireless Mouse with 2.4 GHz USB Receiver, Multi-Device Pairing, Built in Battery, 1200 DPI Sensor(Green)",549,https://www.amazon.in/Portronics-Bluetooth-Wireless-Receiver-Multi-Device/dp/B0DC65R2BB/ref=sr_1_293?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-293
"Laplife 19V 2.37A 45 Watt Replacement Laptop Adapter/Charger Pin Size 3.0 x 1.1 mm for Acer Swift 3, Aspire v13 P3 Chromebook 11 13 14 15 N7 R11 c720 CB3 CB5 Black",539,https://www.amazon.in/Laplife-Replacement-Adapter-Charger-Chromebook/dp/B0BLW17J2Z/ref=sr_1_294?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-294
"Lenovo IdeaPad Slim 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1 Year Warranty + 1 Year ADP/Cloud Grey/1.6Kg), 82R400EFIN","39,990",https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82R400EFIN/dp/B0CYPX4D1T/ref=sr_1_295?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-295
"Enter Bis Certified 90W,19V/4.74A,3 Pin High-Efficiency Ac Laptop Charger/Adapter for Hp Laptops(Without Power Cord),Black",507,https://www.amazon.in/Enter-Laptop-Adapter-4-74A-Without/dp/B0BQJBFRCW/ref=sr_1_296?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-296
"Acer Aspire 3, Intel Core Celeron N4500, 8GB LPDDR4X, 512GB SSD, HD, 14""/35.56cm, Windows 11 Home, Pure Silver, 1.3KG, A324-45, HD Webcam, 38 WHR Laptop","21,990",https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_297?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-297
"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU","42,990",https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_298?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-298
"HP 15s Core i5 12th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office/Backlit Keyboard/Silver/1.69 kg) fq5329TU Laptop","44,933",https://www.amazon.in/HP-Windows-Backlit-Keyboard-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_26?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.B46mybvsKLDuSoJUUdM2BN4I8wXCYpptI_N621l_bUriB5gsQCG2VJDEx6FvlCOqjTi1zHXZrBWxUYKa_65tq_6uhfkcMsNujJfqzVOItLSaqNjbiaXxndrC-APTSar2gfBi9Z3a_ab5Z5lnfkg-WSojGaj57XGh0Q_y0BpQTmUWRZVQ5Gd3HxqKwq-JskoCL0dtEL42syrAZDp5NhNJHAc27MEd1NOR0O7uadEV18Q.9OzlOHqVWtQ575Bkmz4uv3cP3zofFUk2b5pCxhJpZjg&dib_tag=se&keywords=laptop&qid=1747138773&sprefix=laptop%2Caps%2C262&sr=8-26
"HP Victus, 13th Gen Intel Core i5-13420H, 6GB RTX 4050 Gaming Laptop (16GB DDR4, 512GB SSD) 144Hz, IPS, 15.6""/39.6cm, Flicker-Free, Win 11, Office 21, Mica Silver, 2.29kg, Enhanced Cooling, fa1319TX","78,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk2NzExNDAyOTAxMDM5OjE3NDcxMzkwMTE6c3BfbXRmOjMwMDQzMzEzMTAxODQzMjo6MDo6&url=%2FHP-i5-13420H-15-6-inch-Backlit-fa1319TX%2Fdp%2FB0D1YJR2ZY%2Fref%3Dsr_1_299_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747139011%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ASUS Vivobook S14,AMD Ryzen AI 9 HX 370,Copilot+ AI PC(AMD Radeon 890M iGPU/50TOPS/24GB RAM/512GB SSD/3K OLED/14/120Hz/Backlit Keyboard/Windows 11/Office 2021/Cool Silver/1.30 kg) M5406WA-PP962WS","1,14,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTk2NzExNDAyOTAxMDM5OjE3NDcxMzkwMTE6c3BfbXRmOjMwMDU0ODUzMzAxMTgzMjo6MDo6&url=%2FASUS-Vivobook-OLED-Built-M5406WA-PP962WS%2Fdp%2FB0DBLNW8F4%2Fref%3Dsr_1_300_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747139011%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Ant Esports Prism Mouse Pad with Anti-fray Stitching, Waterproof Surface & Non-Slip Rubber Base with Stitched Edges Gaming Mouse Mat for Laptop, Compatible with Laser and Optical Mice – Black",119,https://www.amazon.in/Ant-Esports-Anti-fray-Waterproof-Compatible/dp/B0DSHZLRQB/ref=sr_1_301?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-301
"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.70 kg) X1502VA-BQ836WS","57,990",https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ836WS/dp/B0DTYKLHYC/ref=sr_1_302?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-302
"Dyazo 6 Angle Foldable & Portable Laptop Riser Stand Made with Aluminum | Compatible for Dell, Mac Book Air/Pro, Lenovo Acer Hp Asus & Other Laptop from 11.6 inch to 15.6 Inches- Black",349,https://www.amazon.in/Dyazo-Foldable-Portable-Aluminum-Compatible/dp/B099ZXYCWP/ref=sr_1_303?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.srnQtdcb1gWpaD6whP3gW72P7D1ujLZlvdU0fWV-JAqfuCaPIfJQHzBmkhPNx-nPf1YHEGpBJKOvy9BP--sZPjGI2JQLb8BkEcQmCP--9VvR9e5ekaWO3fuIIGNQlj1z_vUdStSw_eQ1wKm6HLpg2pBjImqkULnM22ZfUdJQs_cXizxUvelzMCpS91_YeontMbwp_cPaCBu2AY4rYm_-iyjN_yODkqGQMNjB60zAXPc.4gpDxFb_Y0BstJwIPEtJ2O9456fgbft-hsQwTPGXAGI&dib_tag=se&keywords=laptop&qid=1747139011&sprefix=laptop%2Caps%2C262&sr=8-303
